Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
wpn_hamr_fire_plr,raw\sound\wpn\lmg\hamr\shot\wpn_hamr_shot_plr.LN65.pc.snd.wav,wpn_hamr_lfe,loaded,bus_fx,grp_weapon,snp_wpn_1p,@ce86373b,70,0,93,93,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-25,25,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_fire_plr_decay,raw\sound\wpn\assault\decay\ext\wpn_assault_decay_ext.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,55,0,67,67,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-250,-200,90,90,0.25,1,2d,quad,nonlooping,,1,75,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_fire_plr_decay,raw\sound\wpn\assault\decay\int\wpn_assault_decay_int.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,55,0,67,67,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-250,-200,90,90,0.25,1,2d,quad,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_fire_plr_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_hamr_flux_l_plr_pap,loaded,bus_hdrfx,grp_weapon,snp_wpn_1p,,70,0,87,87,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,wpn_all,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_flux_l_npc_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_hamr_flux_r_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_flux_l_plr_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_hamr_flux_r_plr_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_flux_r_npc_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_hamr_fire_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_flux_r_plr_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_hamr_fire_plr,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_lfe,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_hamr_fire_plr_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,8,2,priority,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_LFE_npc,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_hamr_fire_npc_dist,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_3p,,0,0,80,80,125,550,550,allon,default,allon,default,3,1,priority,oldest,0,0,40,90,0.25,0.75,3d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_pickup_npc,raw\sound\fly\pickups\weapon\fly_weapon_pickup_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,2,1,priority,reject,-50,50,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_pickup_npc,raw\sound\fly\pickups\weapon\fly_weapon_pickup_01.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,2,1,priority,reject,-50,50,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_01.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_02.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_03.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_plr,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_plr,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_plr,raw\sound\fly\gear\rattle\fly_cloth_02.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_raise_plr,raw\sound\fly\gear\rattle\fly_cloth_03.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_npc,raw\sound\wpn\lmg\lsat\plr\shot\silenced\wpn_lsat_sil_shot_plr.LN65.pc.snd.wav,wpn_hamr_silencer_LFE_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,0,0,85,85,900,900,901,cosdelay,alloff,cosdelay,default,8,2,priority,oldest,-50,50,40,90,0.25,0.8,3d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_npc_decay,raw\sound\wpn\assault\decay\int\silenced\wpn_aslt_decay_silenced_int.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,67,67,50,900,900,allon,default,rcurve1,default,3,1,priority,oldest,-100,100,20,70,0.15,1,3d,quad,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_npc_decay,raw\sound\wpn\pistol\decay\ext\silenced\wpn_pistol_decay_silenced_ext.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,77,77,50,900,900,allon,default,rcurve1,default,3,1,priority,oldest,-100,100,20,70,0.15,1,3d,quad,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_plr,raw\sound\wpn\lmg\lsat\plr\shot\silenced\wpn_lsat_sil_shot_plr.LN65.pc.snd.wav,wpn_hamr_silencer_LFE,loaded,bus_fx,grp_weapon,snp_wpn_1p,@36b86475,0,0,93,93,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_plr_decay,raw\sound\wpn\assault\decay\int\silenced\wpn_aslt_decay_silenced_int.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,75,0,83,83,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_fire_plr_decay,raw\sound\wpn\pistol\decay\ext\silenced\wpn_pistol_decay_silenced_ext.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,70,0,83,83,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_lfe,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_hamr_silencer_fire_plr_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,8,2,priority,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_hamr_silencer_LFE_npc,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd.wav,wpn_hamr_silencer_fire_npc_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_3p,,0,0,81,81,25,225,225,allon,default,allon,default,3,1,priority,oldest,0,0,40,90,0.25,0.75,3d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_close,raw\sound\wpn\grenade_launcher\reload\fly_m32_close.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_gren_in,raw\sound\wpn\grenade_launcher\reload\fly_m32_loading.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_gren_out,raw\sound\wpn\gren_launcher\attachment\reload\fly_grenlaunch_gren_out.LN65.pc.snd.wav,prj_brass_gren_case,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_open,raw\sound\wpn\grenade_launcher\reload\fly_m32_open.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_raise_rotate,raw\sound\wpn\grenade_launcher\reload\fly_m32_raise_rotate.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_raise_switch,raw\sound\wpn\grenade_launcher\reload\fly_m32_switch.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,88,88,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_reload_rotate,raw\sound\wpn\grenade_launcher\reload\fly_m32_reload_turn.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_rifle_close,raw\sound\wpn\gren_launcher\attachment\reload\fly_grenlaunch_close.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_rifle_gren_in,raw\sound\wpn\gren_launcher\attachment\reload\fly_grenlaunch_gren_in.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_rifle_gren_out,raw\sound\wpn\gren_launcher\attachment\reload\fly_grenlaunch_gren_out.LN65.pc.snd.wav,prj_brass_gren_case,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_rifle_open,raw\sound\wpn\gren_launcher\attachment\reload\fly_grenlaunch_open.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_gl_rotate,raw\sound\wpn\grenade_launcher\reload\fly_m32_rotate.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-20,20,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_bass_swt,raw\sound\wpn\gren_launcher\china_lake\lfe\lfe_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,@ce86373b,0,0,75,75,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_dryfire_npc,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,82,82,900,900,901,cosdelay,alloff,cosdelay,default,8,2,priority,oldest,-125,125,40,90,0.25,0.8,3d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_dryfire_plr,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,93,93,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_fire_npc,raw\sound\wpn\gren_launcher\china_lake\plr\shot\shot_00.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,82,82,900,900,901,cosdelay,alloff,cosdelay,default,8,3,priority,oldest,-300,200,40,90,0.25,0.8,3d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_fire_npc_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_m32_flux_l_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,82,82,75,1250,1250,allon,default,allon,default,10,3,priority,oldest,-100,100,50,90,0.35,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_fire_plr,raw\sound\wpn\grenade_launcher\gas\plr\shot\wpn_m32_fire_plr_00.LN65.pc.snd.wav,wpn_m32_bass_swt,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,90,90,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_fire_plr_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_m32_flux_l_plr_pap,loaded,bus_hdrfx,grp_weapon,snp_wpn_1p,,70,0,87,87,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,wpn_all,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_flux_l_npc_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_m32_flux_r_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_flux_l_plr_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_m32_flux_r_plr_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_flux_r_npc_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_m32_fire_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_flux_r_plr_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_m32_fire_plr,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_proj_explode,raw\sound\wpn\grenade\explosion\explode\explode_00.LN65.pc.snd.wav,wpn_grenade_explode_close,loaded,bus_fx,grp_explosion,snp_grenade,@3bc2ac7,60,0,86,88,750,4500,6000,allon,default,allon,default,4,8,oldest,oldest,-300,300,90,99,0.25,0.8,3d,quad,nonlooping,,1,0,0,0,0,0.1,yes,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m32_proj_loop,raw\sound\prj\grenade\whizby\grenade_whizby_00.LL65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,72,72,50,375,375,cosdelay,alloff,cosdelay,default,6,2,priority,oldest,-88,84,50,90,0.25,0.8,3d,default,looping,,1,0,0,0,0,0.25,no,no,none,0,,yes,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_ray_reload_battery_in,raw\sound\wpn\energy\raygun\reload\plr\wpn_ray_reload_battery.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,93,80,80,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,80,95,0.55,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_ray_reload_battery_out,raw\sound\wpn\energy\raygun\reload\plr\wpn_ray_reload_battery_out.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,93,80,80,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,80,95,0.55,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_ray_reload_close,raw\sound\wpn\energy\raygun\reload\plr\wpn_ray_reload_close.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,93,80,80,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,80,95,0.55,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_ray_reload_open,raw\sound\wpn\energy\raygun\reload\plr\wpn_ray_reload_open.LN65.pc.snd.wav,,loaded,bus_fx,grp_foley,snp_foley,,30,93,80,80,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,80,95,0.55,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_rgun_exp,raw\sound\wpn\energy\raygun\projectile\impact\wpn_ray_exp.LN65.pc.snd.wav,wpn_rgun_exp_cl,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,85,85,600,4000,4000,allon,default,rcurve1,default,10,3,priority,oldest,-34,34,70,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,yes,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_rgun_exp_cl,raw\sound\wpn\energy\raygun\projectile\impact\wpn_ray_exp_cl.LN65.pc.snd.wav,wpn_rgun_exp_flux_l,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,83,83,125,200,4000,allon,default,rcurve1,default,10,3,priority,oldest,-34,34,70,90,0.25,1,3d,default,nonlooping,pitch,1,250,0,0,0,0.25,yes,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_rgun_exp_flux_l,raw\sound\wpn\energy\raygun\flux\wpn_ray_flux_l.LN65.pc.snd.wav,wpn_rgun_exp_flux_r,loaded,bus_fx,grp_weapon,snp_wpn_3p,,90,0,79,79,100,900,4000,allon,default,rcurve1,default,3,3,oldest,oldest,-617,-386,90,90,0.25,1,3d,default,nonlooping,pitch,1,125,0,0,0,0.25,no,no,left_player,3000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_rgun_exp_flux_r,raw\sound\wpn\energy\raygun\flux\wpn_ray_flux_r.LN65.pc.snd.wav,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,90,0,79,79,100,900,4000,allon,default,rcurve1,default,3,3,oldest,oldest,-617,-386,90,90,0.25,1,3d,default,nonlooping,pitch,1,250,0,0,0,0.25,no,no,right_player,3000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
